date,sales,orders,units_sold,returns,website_visits,conversion_rate,avg_order_value,price,base_price,discount_pct,marketing_spend,promotion,is_holiday,holiday_name,day_of_week,day_of_week_num,month,day_of_month,week_of_year,is_weekend
2025-01-09,1437.18,27,37,2,1219,0.0222,56.36,43.26,43.568622039010876,0.007142098240716594,68.16,0,0,,Thursday,3,1,9,2,0
2025-01-10,1223.56,23,31,2,1273,0.0184,56.91,40.41,41.85547546120102,0.03460368235121845,90.07,0,0,,Friday,4,1,10,2,0
2025-01-11,1731.18,36,60,4,1269,0.0283,52.46,41.76,42.19225381995858,0.010312605691807631,99.17,0,0,,Saturday,5,1,11,2,1
2025-01-12,1777.48,37,49,2,1279,0.0289,50.07,41.75,42.58510885338259,0.0195929686594013,82.21,0,0,,Sunday,6,1,12,2,1
2025-01-13,1547.06,28,42,3,1388,0.0199,60.08,41.05,42.9756546301265,0.044783738880938936,88.06,0,0,,Monday,0,1,13,3,0
2025-01-14,1784.4,32,52,3,1384,0.0231,59.98,42.83,43.27059541228147,0.010215819169948515,82.69,0,0,,Tuesday,1,1,14,3,0
2025-01-15,3710.9,59,95,6,1848,0.032,68.09,29.94,42.524553712107924,0.2958209876030309,120.41,1,0,,Wednesday,2,1,15,3,0
2025-01-16,1539.56,31,49,3,1378,0.0227,53.55,42.17,43.07206005868625,0.0209635830583011,73.41,0,0,,Thursday,3,1,16,3,0
2025-01-17,1419.64,25,34,2,1160,0.0212,60.41,42.47,42.506770240588004,0.0009062020522864867,74.25,0,0,,Friday,4,1,17,3,0
2025-01-18,1898.1,36,60,3,1254,0.0291,56.24,40.9,42.59308931820483,0.039637905678640645,106.4,0,0,,Saturday,5,1,18,3,1
2025-01-19,1861.74,31,45,2,1189,0.0261,63.11,41.97,42.116003341891066,0.0034522953157299866,90.01,0,0,,Sunday,6,1,19,3,1
2025-01-20,1533.7,26,39,2,1289,0.02,62.6,41.4,42.40606005233346,0.02371275104884768,86.26,0,0,,Monday,0,1,20,4,0
2025-01-21,1406.0,26,41,3,1363,0.019,59.2,40.97,42.1489892366302,0.028033914746947497,73.67,0,0,,Tuesday,1,1,21,4,0
2025-01-22,1979.36,37,58,3,1434,0.0256,56.96,41.04,42.3744760482136,0.031421322830729355,73.76,0,0,,Wednesday,2,1,22,4,0
2025-01-23,1827.87,32,50,4,1324,0.0241,63.03,42.09,43.59218507796471,0.03443158146539378,88.66,0,0,,Thursday,3,1,23,4,0
2025-01-24,1514.1,26,37,2,1121,0.0231,61.8,41.85,42.390360666700836,0.012663619176135755,69.2,0,0,,Friday,4,1,24,4,0
2025-01-25,3012.99,54,85,5,1611,0.0337,59.96,32.63,44.539429238902436,0.26740822504858797,144.86,1,0,,Saturday,5,1,25,4,1
2025-01-26,1834.37,36,56,2,1402,0.0259,53.17,41.69,43.25599074052853,0.0361721831177456,90.27,0,0,,Sunday,6,1,26,4,1
2025-01-27,1606.72,30,39,3,1426,0.0208,57.9,41.92,43.07090167421693,0.02678282996737893,80.89,0,0,,Monday,0,1,27,5,0
2025-01-28,1881.28,30,44,2,1365,0.0223,66.01,40.67,42.444985331891274,0.04180588516036244,78.57,0,0,,Tuesday,1,1,28,5,0
2025-01-29,1639.65,27,44,2,1461,0.0187,64.3,41.6,43.38018592764539,0.04106941814503472,83.17,0,0,,Wednesday,2,1,29,5,0
2025-01-30,1431.8,28,37,2,1282,0.0216,54.03,40.82,42.61461730425734,0.04216630838939416,85.54,0,0,,Thursday,3,1,30,5,0
2025-01-31,1434.87,29,51,3,1306,0.0223,53.64,41.99,43.033205888787215,0.02425473299897701,85.88,0,0,,Friday,4,1,31,5,0
2025-02-01,2239.29,37,66,3,1348,0.0278,64.44,43.79,44.53605072296128,0.016681419791843285,82.11,0,0,,Saturday,5,2,1,5,1
2025-02-02,1841.61,36,48,2,1341,0.027,53.38,41.24,42.94236406016521,0.0395779101295685,87.73,0,0,,Sunday,6,2,2,5,1
2025-02-03,1831.34,34,61,5,1391,0.0244,60.54,42.7,43.68956399577141,0.02256470565146275,89.56,0,0,,Monday,0,2,3,6,0
2025-02-04,1933.05,38,58,4,1495,0.0256,55.23,42.19,42.57809414492447,0.009172109820171725,87.16,0,0,,Tuesday,1,2,4,6,0
2025-02-05,3675.85,57,97,5,1726,0.033,69.03,31.19,42.97900690570182,0.2742408964526104,122.22,1,0,,Wednesday,2,2,5,6,0
2025-02-06,1716.09,34,50,3,1409,0.0238,54.05,42.12,44.062480381381306,0.04412799383861737,82.81,0,0,,Thursday,3,2,6,6,0
2025-02-07,1561.0,28,48,4,1226,0.023,62.44,41.63,42.62381976532734,0.023315487807008508,64.17,0,0,,Friday,4,2,7,6,0
2025-02-08,1839.6,34,55,3,1400,0.0246,57.94,43.92,44.087469134798155,0.0037849863654893737,90.38,0,0,,Saturday,5,2,8,6,1
2025-02-09,2135.18,39,55,3,1386,0.0283,58.1,42.58,43.42465116127328,0.019391304495846563,105.18,0,0,,Sunday,6,2,9,6,1
2025-02-10,1703.65,37,50,2,1403,0.0265,47.99,40.95,42.66251993446344,0.04017688297313017,72.42,0,0,,Monday,0,2,10,7,0
2025-02-11,1523.92,34,44,2,1443,0.0237,46.89,41.42,43.37944464343331,0.04508870142731144,73.33,0,0,,Tuesday,1,2,11,7,0
2025-02-12,2051.02,39,62,3,1476,0.0265,55.81,43.14,43.58353266977604,0.010173637124879793,86.11,0,0,,Wednesday,2,2,12,7,0
2025-02-13,1420.26,26,43,2,1324,0.0196,57.97,43.23,43.37308597733032,0.0033486806012635764,67.66,0,0,,Thursday,3,2,13,7,0
2025-02-14,1928.98,35,58,3,1415,0.0244,58.9,40.21,42.057865168065725,0.043867522656641934,117.29,0,1,Valentine's Day,Friday,4,2,14,7,0
2025-02-15,3161.81,60,97,5,1665,0.036,56.21,34.39,42.56371769450508,0.19207165424038525,131.9,1,0,,Saturday,5,2,15,7,1
2025-02-16,2213.34,40,54,4,1459,0.0275,59.82,41.69,42.8514888186691,0.027088048213378166,84.93,0,0,,Sunday,6,2,16,7,1
2025-02-17,2086.39,37,53,3,1459,0.0257,60.04,40.88,42.95533994253997,0.04840329060253795,78.11,0,0,,Monday,0,2,17,8,0
2025-02-18,1813.88,34,60,3,1513,0.0227,57.13,43.23,43.372403258530404,0.0033282363957111427,85.95,0,0,,Tuesday,1,2,18,8,0
2025-02-19,1845.3,33,48,4,1557,0.0212,61.51,41.71,43.10662060055995,0.03241590037260478,83.37,0,0,,Wednesday,2,2,19,8,0
2025-02-20,1589.1,33,52,4,1486,0.0225,52.97,42.04,42.19879338477394,0.003705271128743354,82.13,0,0,,Thursday,3,2,20,8,0
2025-02-21,1336.92,25,34,2,1248,0.0198,56.89,42.42,43.228118710603574,0.01877344642332502,77.29,0,0,,Friday,4,2,21,8,0
2025-02-22,2231.55,36,58,3,1454,0.0247,66.12,41.62,43.366351447170295,0.04019072725967234,92.96,0,0,,Saturday,5,2,22,8,1
2025-02-23,2294.0,41,60,3,1440,0.0288,59.2,42.4,43.33587426875862,0.021673611637781722,89.01,0,0,,Sunday,6,2,23,8,1
2025-02-24,1982.03,37,64,5,1496,0.0248,59.61,41.47,43.648468435332774,0.049859117695147524,83.66,0,0,,Monday,0,2,24,9,0
2025-02-25,5311.35,62,110,6,2019,0.0306,73.52,36.71,43.50035329272934,0.1560074659100979,107.13,1,0,,Tuesday,1,2,25,9,0
2025-02-26,1507.65,30,44,2,1555,0.0194,52.9,42.58,43.27550804753706,0.016058107631797675,78.54,0,0,,Wednesday,2,2,26,9,0
2025-02-27,1914.79,32,49,2,1470,0.0221,62.78,42.49,42.95790057312481,0.011005566295237657,72.08,0,0,,Thursday,3,2,27,9,0
2025-02-28,1765.7,28,41,2,1336,0.0206,66.63,41.27,42.003423439890405,0.017526026714308092,79.72,0,0,,Friday,4,2,28,9,0
2025-03-01,2288.81,42,54,3,1430,0.0292,57.58,42.49,43.29777093147955,0.01862666368797754,83.51,0,0,,Saturday,5,3,1,9,1
2025-03-02,2102.46,35,49,2,1370,0.0256,62.76,43.02,43.164612612297866,0.003435683886198049,81.09,0,0,,Sunday,6,3,2,9,1
2025-03-03,1465.83,30,48,4,1448,0.0207,54.29,42.4,43.20294730231722,0.018478709971338658,82.07,0,0,,Monday,0,3,3,10,0
2025-03-04,2035.95,39,63,3,1694,0.0231,55.4,41.29,42.27395085450782,0.023211925986961247,81.7,0,0,,Tuesday,1,3,4,10,0
2025-03-05,3678.85,62,103,6,2106,0.0294,63.98,31.99,42.391366075755045,0.24533419841406465,128.29,1,0,,Wednesday,2,3,5,10,0
2025-03-06,2248.04,38,57,2,1454,0.0258,61.59,42.24,43.67189171199974,0.0328364742360804,76.55,0,0,,Thursday,3,3,6,10,0
2025-03-07,1742.42,30,52,3,1377,0.0215,62.79,41.49,43.016266907686,0.03543828276145771,83.26,0,0,,Friday,4,3,7,10,0
2025-03-08,2179.58,36,56,3,1491,0.0239,64.58,43.43,43.44890041842358,0.000418184093842855,94.41,0,0,,Saturday,5,3,8,10,1
2025-03-09,1880.67,36,60,4,1609,0.0225,56.99,42.59,43.05699102567828,0.010883369979026803,93.56,0,0,,Sunday,6,3,9,10,1
2025-03-10,1921.26,33,41,3,1459,0.0229,62.48,41.63,43.057853683697445,0.033084214419992826,73.39,0,0,,Monday,0,3,10,11,0
2025-03-11,1870.43,36,40,3,1642,0.0217,55.42,42.55,43.6029702835856,0.02419946840898736,81.19,0,0,,Tuesday,1,3,11,11,0
2025-03-12,1873.29,33,53,3,1658,0.0199,60.92,42.72,42.73037316306957,0.0002656737834172973,82.91,0,0,,Wednesday,2,3,12,11,0
2025-03-13,2179.68,40,52,3,1592,0.0254,57.74,41.36,43.09767246616459,0.04022473212159112,80.06,0,0,,Thursday,3,3,13,11,0
2025-03-14,2058.35,38,57,4,1542,0.0244,58.81,41.11,42.762634826776974,0.03864047866451687,63.31,0,0,,Friday,4,3,14,11,0
2025-03-15,3451.8,61,96,8,1831,0.0335,62.76,38.4,42.77930226354061,0.10248080725546296,119.44,1,0,,Saturday,5,3,15,11,1
2025-03-16,2051.78,45,83,5,1541,0.0295,49.74,42.71,42.854496725918814,0.003323166288813606,107.7,0,0,,Sunday,6,3,16,11,1
2025-03-17,1886.81,40,65,5,1647,0.0243,52.05,41.52,43.17328026298023,0.038325752476629234,77.12,0,0,,Monday,0,3,17,12,0
2025-03-18,2079.36,39,62,4,1802,0.0214,57.76,41.5,42.75275082700191,0.0291856793865682,74.18,0,0,,Tuesday,1,3,18,12,0
2025-03-19,1609.92,36,61,5,1723,0.0208,49.92,42.08,43.79345367534411,0.03909799885789796,82.99,0,0,,Wednesday,2,3,19,12,0
2025-03-20,2244.38,38,61,2,1534,0.0247,61.49,40.91,42.5032356186683,0.03758734961979202,82.5,0,0,,Thursday,3,3,20,12,0
2025-03-21,2043.36,36,53,4,1523,0.0238,61.92,41.2,42.927877013503185,0.04015010359789186,89.54,0,0,,Friday,4,3,21,12,0
2025-03-22,2284.29,42,73,5,1556,0.0273,59.72,41.67,42.77616136503549,0.025900403320231243,79.94,0,0,,Saturday,5,3,22,12,1
2025-03-23,2004.0,39,53,2,1580,0.0249,53.44,43.6,43.908186730612236,0.00701622590967575,95.85,0,0,,Sunday,6,3,23,12,1
2025-03-24,2515.65,41,66,3,1694,0.0242,64.92,41.71,43.15793286590694,0.03355787366898443,84.72,0,0,,Monday,0,3,24,13,0
2025-03-25,4467.72,65,88,4,2242,0.0289,72.06,33.46,43.65910672368118,0.2335609366452813,111.69,1,0,,Tuesday,1,3,25,13,0
2025-03-26,2373.08,42,67,3,1825,0.023,59.7,40.58,42.14866377617781,0.03711265935995436,82.71,0,0,,Wednesday,2,3,26,13,0
2025-03-27,2396.16,42,67,4,1628,0.0257,61.44,42.83,43.20023015952155,0.008494050302536766,88.24,0,0,,Thursday,3,3,27,13,0
2025-03-28,1682.8,31,57,4,1471,0.0214,60.1,43.15,43.57377847737406,0.009748759995014462,86.98,0,0,,Friday,4,3,28,13,0
2025-03-29,2216.88,39,49,4,1624,0.0239,61.58,41.17,43.089370393565254,0.04452047586096643,80.86,0,0,,Saturday,5,3,29,13,1
2025-03-30,2168.2,40,58,4,1605,0.0248,58.6,42.04,43.67928822503921,0.03749888992260354,96.56,0,0,,Sunday,6,3,30,13,1
2025-03-31,2399.36,43,73,3,1725,0.0251,58.88,40.79,42.729626929939776,0.04541142443501615,79.48,0,0,,Monday,0,3,31,14,0
2025-04-01,2377.12,40,64,3,1727,0.0234,62.97,42.26,43.92560846411135,0.03793576605819604,80.58,0,0,,Tuesday,1,4,1,14,0
2025-04-02,2579.94,41,65,5,1851,0.0224,69.26,43.13,44.45933887417155,0.029857765299515095,80.59,0,0,,Wednesday,2,4,2,14,0
2025-04-03,1761.41,36,50,3,1636,0.022,52.19,41.46,42.862296863736205,0.03270663685139368,78.8,0,0,,Thursday,3,4,3,14,0
2025-04-04,2123.42,39,56,3,1603,0.0241,57.78,40.91,42.81269848715954,0.0444563961970005,89.53,0,0,,Friday,4,4,4,14,0
2025-04-05,3401.4,66,122,8,2027,0.0325,56.69,34.97,43.95203068627062,0.20428913780871788,141.12,1,0,,Saturday,5,4,5,14,1
2025-04-06,2661.31,44,68,4,1614,0.0274,64.91,42.64,44.027743287438426,0.03161956621641937,81.04,0,0,,Sunday,6,4,6,14,1
2025-04-07,1975.32,39,63,4,1814,0.0214,54.87,42.43,42.766283983708036,0.00782383580018003,76.85,0,0,,Monday,0,4,7,15,0
2025-04-08,1968.5,41,63,3,1940,0.0211,50.8,41.81,42.827887909742486,0.02369606100580514,81.43,0,0,,Tuesday,1,4,8,15,0
2025-04-09,2279.24,41,55,4,1891,0.0217,59.98,41.37,42.91092923468369,0.03581985559790495,89.83,0,0,,Wednesday,2,4,9,15,0
2025-04-10,2300.76,37,64,2,1648,0.0222,64.81,41.7,42.27332969337943,0.01354713491581827,84.82,0,0,,Thursday,3,4,10,15,0
2025-04-11,1899.92,34,56,3,1512,0.0228,59.84,42.1,42.528808832109476,0.010112709026226747,73.2,0,0,,Friday,4,4,11,15,0
2025-04-12,2482.39,46,90,4,1668,0.0274,57.73,41.81,42.477515539948755,0.015691340411220778,109.88,0,0,,Saturday,5,4,12,15,1
2025-04-13,1847.48,33,45,2,1695,0.0195,58.65,42.1,42.61932146093752,0.012075031399641674,92.12,0,0,,Sunday,6,4,13,15,1
2025-04-14,2386.93,40,68,3,1885,0.0212,63.23,42.6,43.05918906756793,0.010745631851819794,90.2,0,0,,Monday,0,4,14,16,0
2025-04-15,3721.21,69,96,5,2329,0.0296,57.03,33.96,43.22052883952191,0.21435447040966443,114.43,1,0,,Tuesday,1,4,15,16,0
2025-04-16,2363.05,44,69,3,1701,0.0259,56.6,42.01,44.010300295688445,0.04539192569417671,84.27,0,0,,Wednesday,2,4,16,16,0
2025-04-17,1878.84,37,64,4,1748,0.0209,55.26,41.4,42.480987575556725,0.025352982336935916,86.72,0,0,,Thursday,3,4,17,16,0
2025-04-18,1802.97,36,42,2,1564,0.023,52.26,43.26,43.67059343908595,0.009396019040766153,89.75,0,0,,Friday,4,4,18,16,0
2025-04-19,2686.89,50,76,3,1665,0.0298,56.27,42.79,42.95160669346469,0.003848583469043704,98.46,0,0,,Saturday,5,4,19,16,1
2025-04-20,2566.44,43,62,3,1753,0.0244,62.98,41.55,43.05032177420854,0.034807807256896264,96.98,0,0,,Sunday,6,4,20,16,1
2025-04-21,2432.0,43,61,4,1842,0.0236,60.8,42.65,43.48489169529996,0.01913993822181939,77.48,0,0,,Monday,0,4,21,17,0
2025-04-22,2394.21,42,68,4,1972,0.0215,61.39,40.66,42.406366787062616,0.041091547329267966,75.43,0,0,,Tuesday,1,4,22,17,0
2025-04-23,2315.04,42,74,4,1910,0.0219,59.36,41.88,43.30944584771043,0.03297553843203851,82.66,0,0,,Wednesday,2,4,23,17,0
2025-04-24,2128.44,37,56,3,1737,0.0214,61.25,41.46,43.17987132492783,0.03981207252706843,87.47,0,0,,Thursday,3,4,24,17,0
2025-04-25,3180.04,58,97,6,2007,0.029,59.44,33.56,43.37547075840489,0.22626151061839775,137.52,1,0,,Friday,4,4,25,17,0
2025-04-26,3046.31,55,86,3,1697,0.0324,57.75,41.76,43.25350118634469,0.034617946123052905,98.52,0,0,,Saturday,5,4,26,17,1
2025-04-27,2777.78,50,78,5,1763,0.0282,60.06,43.96,44.553180083946536,0.01320309923468594,101.62,0,0,,Sunday,6,4,27,17,1
2025-04-28,2704.69,47,64,3,1850,0.0253,60.44,40.69,42.69735600944921,0.046953423972514584,72.67,0,0,,Monday,0,4,28,18,0
2025-04-29,2620.08,47,82,5,1960,0.024,60.58,41.4,42.761401826998906,0.03181871407666872,73.3,0,0,,Tuesday,1,4,29,18,0
2025-04-30,2161.54,40,64,4,2008,0.0197,58.42,42.01,42.70611568414514,0.016225590008767107,78.88,0,0,,Wednesday,2,4,30,18,0
2025-05-01,2344.79,44,71,4,1851,0.0237,57.19,42.21,42.78671372850385,0.013475593114613632,82.46,0,0,,Thursday,3,5,1,18,0
2025-05-02,2734.5,39,55,2,1571,0.025,72.92,42.33,42.73756772361609,0.009546329253582175,75.8,0,0,,Friday,4,5,2,18,0
2025-05-03,2627.94,45,66,4,1774,0.0251,62.57,42.31,43.83340991866453,0.034732047944686394,100.82,0,0,,Saturday,5,5,3,18,1
2025-05-04,2795.12,51,77,6,1766,0.0286,60.11,43.49,43.97230254879391,0.010935780649896365,93.39,0,0,,Sunday,6,5,4,18,1
2025-05-05,4388.4,75,102,4,2346,0.0319,60.95,33.36,42.77755222375031,0.22013021330967117,125.24,1,0,,Monday,0,5,5,19,0
2025-05-06,2632.77,51,64,5,1921,0.0266,55.72,42.06,42.62058665613746,0.013231751346267868,68.51,0,0,,Tuesday,1,5,6,19,0
2025-05-07,2205.65,41,59,3,1866,0.0221,56.92,41.97,43.40284933383184,0.03309844723969343,69.47,0,0,,Wednesday,2,5,7,19,0
2025-05-08,2051.35,38,62,4,1816,0.0209,58.61,41.05,42.788666173431416,0.04074698642702696,82.25,0,0,,Thursday,3,5,8,19,0
2025-05-09,1483.82,32,46,2,1452,0.0222,48.65,41.81,43.499759090653306,0.03890126215723266,62.94,0,0,,Friday,4,5,9,19,0
2025-05-10,2332.82,49,67,3,1637,0.0299,49.9,41.6,43.24175381251078,0.03804256654653909,98.1,0,0,,Saturday,5,5,10,19,1
2025-05-11,2200.09,43,60,3,1828,0.0233,53.99,41.81,42.21055353100166,0.009386120284612604,88.73,0,0,,Sunday,6,5,11,19,1
2025-05-12,1934.29,35,51,2,1922,0.0184,57.74,43.85,44.04850312079803,0.004419247349225936,105.94,0,0,,Monday,0,5,12,20,0
2025-05-13,2396.39,46,68,4,2001,0.023,55.73,42.65,44.19752660385731,0.03494744142436928,98.46,0,0,,Tuesday,1,5,13,20,0
2025-05-14,2413.38,41,80,4,1870,0.022,63.51,41.96,42.752326785709364,0.018417360689717565,78.55,0,0,,Wednesday,2,5,14,20,0
2025-05-15,3135.25,66,120,11,2196,0.03,54.29,36.22,42.887379064038406,0.15536286155826115,115.77,1,0,,Thursday,3,5,15,20,0
2025-05-16,2135.77,42,73,3,1694,0.0246,53.73,43.22,43.29151923443494,0.0015574546396695532,87.96,0,0,,Friday,4,5,16,20,0
2025-05-17,2709.92,46,81,5,1804,0.0257,64.14,42.76,43.320674073992215,0.012978822463752461,103.63,0,0,,Saturday,5,5,17,20,1
2025-05-18,2265.9,42,58,4,1838,0.0229,58.1,43.44,43.515126563603694,0.0016838201937232013,76.9,0,0,,Sunday,6,5,18,20,1
2025-05-19,3071.07,52,69,3,1942,0.0269,61.73,42.38,44.32612272325981,0.04395928863006238,65.71,0,0,,Monday,0,5,19,21,0
2025-05-20,2621.97,42,57,4,2030,0.0208,67.23,42.49,43.01383166350357,0.012169834160926525,75.02,0,0,,Tuesday,1,5,20,21,0
2025-05-21,2094.94,41,73,4,1949,0.0209,55.13,41.45,42.64102165327692,0.027866858478650405,84.66,0,0,,Wednesday,2,5,21,21,0
2025-05-22,2582.78,46,67,2,1824,0.0251,58.04,42.21,42.29240846319128,0.0019489660330565207,83.97,0,0,,Thursday,3,5,22,21,0
2025-05-23,1939.95,36,48,3,1603,0.0223,57.48,41.26,42.68144197603485,0.03334236956528291,88.56,0,0,,Friday,4,5,23,21,0
2025-05-24,2191.88,46,68,3,1741,0.0267,50.1,42.4,43.10012381627572,0.016151367287704693,80.4,0,0,,Saturday,5,5,24,21,1
2025-05-25,4715.46,81,129,6,2370,0.0343,61.64,39.71,44.19673471811067,0.10153280652984507,118.34,1,0,,Sunday,6,5,25,21,1
2025-05-26,3908.63,61,97,7,2101,0.0288,70.11,40.91,42.80943322057829,0.044405909446701794,172.95,0,1,Memorial Day,Monday,0,5,26,22,0
2025-05-27,2650.09,46,73,4,2104,0.0221,61.63,42.55,43.254272770983334,0.01626453091808739,73.37,0,0,,Tuesday,1,5,27,22,0
2025-05-28,2928.56,51,71,5,1958,0.0261,61.98,41.17,43.110146262356345,0.0450480447845234,63.85,0,0,,Wednesday,2,5,28,22,0
2025-05-29,1852.76,36,60,5,1930,0.0187,57.45,41.65,43.83303596406885,0.04980788367493894,81.16,0,0,,Thursday,3,5,29,22,0
2025-05-30,2173.49,41,59,3,1684,0.0243,56.09,42.79,44.63615945552417,0.041270783206197405,86.35,0,0,,Friday,4,5,30,22,0
2025-05-31,2793.95,47,72,5,1862,0.0254,64.6,40.99,42.8014787362478,0.04224356738776145,89.02,0,0,,Saturday,5,5,31,22,1
2025-06-01,2950.56,56,94,5,1882,0.0296,56.47,42.33,42.86633633448906,0.012450436805454497,86.34,0,0,,Sunday,6,6,1,22,1
2025-06-02,2422.31,45,65,6,1964,0.0231,59.81,42.52,43.78649652624144,0.028835119942887816,78.73,0,0,,Monday,0,6,2,23,0
2025-06-03,2521.4,45,65,3,2127,0.0213,58.98,43.42,43.56913489377578,0.0033627956983683926,77.04,0,0,,Tuesday,1,6,3,23,0
2025-06-04,2744.65,47,78,6,1985,0.0239,64.58,44.06,44.268024395441614,0.004745896841083486,69.22,0,0,,Wednesday,2,6,4,23,0
2025-06-05,4430.04,73,108,8,2348,0.0313,66.12,38.4,43.51035691119557,0.1174185533591543,140.45,1,0,,Thursday,3,6,5,23,0
2025-06-06,2067.2,43,64,4,1778,0.0241,51.68,42.24,42.94442474552776,0.016331962471295546,84.17,0,0,,Friday,4,6,6,23,0
2025-06-07,2129.95,44,73,4,1780,0.0249,51.95,41.89,43.51439289841538,0.03740919560244232,92.57,0,0,,Saturday,5,6,7,23,1
2025-06-08,2582.46,47,90,5,1820,0.0259,59.71,42.06,43.82522214834974,0.04033325265134083,91.34,0,0,,Sunday,6,6,8,23,1
2025-06-09,2578.48,47,78,2,2047,0.0229,56.67,41.78,43.652289308718416,0.042901163550361464,72.04,0,0,,Monday,0,6,9,24,0
2025-06-10,2315.72,46,75,5,2021,0.023,54.81,41.3,43.464364418664374,0.04988141487010783,78.55,0,0,,Tuesday,1,6,10,24,0
2025-06-11,2716.06,48,79,5,2003,0.0242,61.38,43.27,43.80000481375349,0.012074824262843393,62.58,0,0,,Wednesday,2,6,11,24,0
2025-06-12,1945.69,36,49,3,1936,0.0186,57.65,43.77,43.8615773542674,0.0020175413429849853,81.43,0,0,,Thursday,3,6,12,24,0
2025-06-13,2183.69,39,61,1,1681,0.0234,57.09,43.08,43.989295394622516,0.0205595758997293,91.43,0,0,,Friday,4,6,13,24,0
2025-06-14,2585.09,45,70,3,1709,0.0261,60.47,43.27,43.54922593255378,0.0065040334914473474,78.21,0,0,,Saturday,5,6,14,24,1
2025-06-15,4248.53,76,128,6,2369,0.0322,59.42,36.39,43.05972915180988,0.1549463051039039,130.42,1,0,,Sunday,6,6,15,24,1
2025-06-16,2316.6,39,61,4,1833,0.0213,64.35,42.47,43.24802821185999,0.018021341357074307,82.63,0,0,,Monday,0,6,16,25,0
2025-06-17,2280.23,46,74,5,2054,0.0225,53.97,42.16,43.88390537990501,0.039186912553761825,90.02,0,0,,Tuesday,1,6,17,25,0
2025-06-18,1806.12,32,48,3,2034,0.0158,60.71,41.46,42.669838597407654,0.028309034561253544,76.41,0,0,,Wednesday,2,6,18,25,0
2025-06-19,2320.2,39,61,4,1842,0.0214,64.45,42.7,43.38120398532374,0.0156388994605177,74.46,0,0,,Thursday,3,6,19,25,0
2025-06-20,1691.62,34,45,2,1583,0.0212,52.05,41.52,42.92399671260358,0.032717100274635987,64.25,0,0,,Friday,4,6,20,25,0
2025-06-21,2804.29,53,79,5,1887,0.0279,56.94,42.68,43.17724689376089,0.011600909015440537,90.83,0,0,,Saturday,5,6,21,25,1
2025-06-22,2777.48,48,86,6,1935,0.025,63.85,43.9,43.927071117564374,0.0007190723036042513,106.34,0,0,,Sunday,6,6,22,25,1
2025-06-23,2708.22,46,74,5,2026,0.0225,64.1,41.62,43.27465944081194,0.03821766932182137,82.22,0,0,,Monday,0,6,23,26,0
2025-06-24,2869.8,53,82,5,2039,0.026,58.27,41.84,43.18786192889369,0.031187154243200454,79.82,0,0,,Tuesday,1,6,24,26,0
2025-06-25,4278.56,82,162,14,2503,0.0328,59.84,31.16,42.34408631541204,0.26423965651004533,151.88,1,0,,Wednesday,2,6,25,26,0
2025-06-26,2730.5,46,60,4,1882,0.0244,63.5,43.52,43.60775213961633,0.0019469008343832807,79.91,0,0,,Thursday,3,6,26,26,0
2025-06-27,2290.46,37,50,2,1676,0.022,64.52,41.72,43.54729050868464,0.04185598139153261,73.5,0,0,,Friday,4,6,27,26,0
2025-06-28,2344.65,48,89,6,1728,0.0278,53.9,43.08,44.45795283398327,0.030976310001815166,96.59,0,0,,Saturday,5,6,28,26,1
2025-06-29,2600.57,53,83,6,1991,0.0265,53.62,41.76,42.975333059028195,0.02816976753563201,91.81,0,0,,Sunday,6,6,29,26,1
2025-06-30,2441.33,43,65,3,1896,0.0225,59.91,41.94,43.29149019659836,0.03123070240572658,80.14,0,0,,Monday,0,6,30,27,0
2025-07-01,2600.06,46,61,5,1928,0.0238,61.54,41.48,43.34963021022646,0.043221662343418205,72.2,0,0,,Tuesday,1,7,1,27,0
2025-07-02,2414.16,46,75,5,2115,0.0216,57.14,42.85,44.14647196785809,0.029346825327945355,90.43,0,0,,Wednesday,2,7,2,27,0
2025-07-03,2850.92,48,79,2,1839,0.0259,61.31,41.89,43.14282268056783,0.029047518994408966,85.32,0,0,,Thursday,3,7,3,27,0
2025-07-04,2719.2,47,64,4,1777,0.0262,61.8,41.22,43.367412915462204,0.04953395785328829,154.58,0,1,Independence Day,Friday,4,7,4,27,0
2025-07-05,3695.27,76,122,7,2145,0.0354,52.23,35.23,43.56473790582993,0.19124730179110838,157.97,1,0,,Saturday,5,7,5,27,1
2025-07-06,3030.2,59,88,6,1991,0.0298,55.6,42.35,43.31196547389382,0.022114690272556765,86.02,0,0,,Sunday,6,7,6,27,1
2025-07-07,2432.75,46,73,5,1838,0.0251,57.58,41.41,42.93213983126969,0.035369850001646386,73.74,0,0,,Monday,0,7,7,28,0
2025-07-08,2164.96,41,55,3,2036,0.02,55.87,42.47,43.31645399573899,0.019461523584589427,73.92,0,0,,Tuesday,1,7,8,28,0
2025-07-09,2212.31,48,85,7,2042,0.0236,51.75,43.34,43.844179049915866,0.01144377312417495,65.83,0,0,,Wednesday,2,7,9,28,0
2025-07-10,2105.84,47,81,5,1883,0.0247,48.69,41.31,42.58409082035337,0.029842593844387973,83.77,0,0,,Thursday,3,7,10,28,0
2025-07-11,2070.62,41,61,4,1659,0.0248,54.49,41.27,43.27978180448813,0.04640910490569758,65.35,0,0,,Friday,4,7,11,28,0
2025-07-12,2312.3,41,62,4,1655,0.0249,60.85,40.79,42.7799275110365,0.04645697600077314,80.17,0,0,,Saturday,5,7,12,28,1
